Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
01/29/2019,3002946837,Pharmacy Resources Incorporated,483,04/30/2019,https://www.fda.gov/media/120799/download,283167
07/19/2018,3003432602,Hunter Holmes McGuire Veterans Affairs Medical Center,483,04/30/2019,https://www.fda.gov/media/120776/download,283110
12/19/2018,3003434972,"Wedgewood Connect, LLC",483,04/30/2019,https://www.fda.gov/media/120804/download,283174
12/19/2018,3003434972,"Wedgewood Connect, LLC",483,04/30/2019,https://www.fda.gov/media/120805/download,283182
12/19/2018,3003434972,"Wedgewood Connect, LLC",483,04/30/2019,https://www.fda.gov/media/120931/download,283171
12/14/2018,3003531601,Michigan Medicine,483,04/30/2019,https://www.fda.gov/media/120891/download,283144
11/14/2018,3003637491,Duren Health Mart Pharmacy,483,04/30/2019,https://www.fda.gov/media/120617/download,283124
09/11/2018,3004378804,Central Admixture Pharmacy Services Inc,483,04/30/2019,https://www.fda.gov/media/120716/download,283177
08/22/2018,3004483441,Cantrell Drug Company,483,04/30/2019,https://www.fda.gov/media/120635/download,283184
12/17/2018,3004600090,California Pharmacy & Compounding Center,483,04/30/2019,https://www.fda.gov/media/120913/download,283181
09/25/2018,3004610520,Loop Plaza Pharmacy Company DBA Loop Compounding Pharmacy,483,04/30/2019,https://www.fda.gov/media/120714/download,283108
09/14/2018,3004839646,JCB Laboratories LLC,483,04/30/2019,https://www.fda.gov/media/120638/download,283151
08/16/2018,3005011432,"North Laurel Discount Pharmacy, Inc DBA Quinn Pharmacy",483,04/30/2019,https://www.fda.gov/media/120750/download,283140
08/15/2018,3005070479,Mayo Clinic Pharmacy,483,04/30/2019,https://www.fda.gov/media/120633/download,283141
09/28/2018,3005231215,Dorneyville Pharmacy,483,04/30/2019,https://www.fda.gov/media/120701/download,283127
02/07/2019,3006031801,US Compounding Inc,483,04/30/2019,https://www.fda.gov/media/122465/download,283187
10/25/2018,3006072852,San Diego Compounding Pharmacy,483,04/30/2019,https://www.fda.gov/media/120628/download,283172
02/14/2019,3006372310,"Intrathecal Compounding Specialists, LLC",483,04/30/2019,https://www.fda.gov/media/120867/download,283147
08/10/2018,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,04/30/2019,https://www.fda.gov/media/120770/download,283154
09/14/2018,3007174596,Kings Park Slope Inc,483,04/30/2019,https://www.fda.gov/media/120715/download,283132
08/15/2018,3007426960,"Westlab Pharmacy, Inc. dba Westlab Pharmacy",483,04/30/2019,https://www.fda.gov/media/120752/download,283160
08/31/2018,3008927138,Morton Drug Company dba Morton LTC,483,04/30/2019,https://www.fda.gov/media/120718/download,283107
08/22/2018,3009590582,"Central Admixture Pharmacy Services, Inc.",483,04/30/2019,https://www.fda.gov/media/120740/download,283125
11/19/2018,3010087152,"Downing Labs, LLC",483,04/30/2019,https://www.fda.gov/media/120803/download,283119
12/19/2018,3010710511,"Flourish Integrative Pharmacy, LLC",483,04/30/2019,https://www.fda.gov/media/120801/download,283130
10/19/2018,3010955218,Johnson Memorial Cancer Center,483,04/30/2019,https://www.fda.gov/media/120629/download,283163
08/28/2018,3011043554,"Pharm D Solutions, LLC",483,04/30/2019,https://www.fda.gov/media/120741/download,283114
09/25/2018,3011127887,"Allegheny Health Network Home Infusion, LLC",483,04/30/2019,https://www.fda.gov/media/120720/download,283126
12/21/2018,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,04/30/2019,https://www.fda.gov/media/120806/download,283164
06/27/2018,3011581046,"Kalman Health & Wellness, Inc.",483,04/30/2019,https://www.fda.gov/media/120711/download,283152
03/12/2019,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,04/30/2019,https://www.fda.gov/media/122716/download,283185
09/27/2018,3011761882,"Curexa - East, LLC dba Curexa",483,04/30/2019,https://www.fda.gov/media/120702/download,283135
10/11/2018,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,04/30/2019,https://www.fda.gov/media/120641/download,283170
12/14/2018,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,04/30/2019,https://www.fda.gov/media/120792/download,283136
08/23/2018,3012174424,ASP Cares,483,04/30/2019,https://www.fda.gov/media/120742/download,283115
02/26/2019,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,04/30/2019,https://www.fda.gov/media/122302/download,283166
09/05/2018,3012283530,Arnold Professional Pharmacy,483,04/30/2019,https://www.fda.gov/media/120749/download,283145
10/29/2018,3012327563,"Jajco, Inc. DBA Anchor Drugs Pharmacy",483,04/30/2019,https://www.fda.gov/media/120630/download,283173
09/17/2018,3012384835,SKNV,483,04/30/2019,https://www.fda.gov/media/120734/download,283112
03/18/2019,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,04/30/2019,https://www.fda.gov/media/122709/download,283122
03/18/2019,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,04/30/2019,https://www.fda.gov/media/123658/download,283123
11/12/2018,3013207472,"Promise Pharmacy, LLC",483,04/30/2019,https://www.fda.gov/media/120621/download,283161
06/22/2018,3013306140,Genetech Inc,483,04/30/2019,https://www.fda.gov/media/120927/download,283168
09/27/2018,3013316698,MedisourceRx,483,04/30/2019,https://www.fda.gov/media/120705/download,283169
09/27/2018,3013316698,MedisourceRx,483,04/30/2019,https://www.fda.gov/media/120706/download,283175
09/21/2018,3013957857,Liveyon,483,04/30/2019,https://www.fda.gov/media/122545/download,283178
03/08/2019,3014083318,"Customceutical Compounding, LLC",483,04/30/2019,https://www.fda.gov/media/122710/download,283189
03/08/2019,3014083318,"Customceutical Compounding, LLC",483,04/30/2019,https://www.fda.gov/media/123620/download,283186
09/19/2018,3014088548,"HomeChoice Partners, Inc. dba Bioscrip Infusion Services",483,04/30/2019,https://www.fda.gov/media/120727/download,283138
09/21/2018,3014124016,Thrifty White Drug #762,483,04/30/2019,https://www.fda.gov/media/120631/download,283143
10/12/2018,3014184709,Intact Pharmaceuticals LLC.,483,04/30/2019,https://www.fda.gov/media/120623/download,283162
03/05/2019,3014199548,BMD Skincare,483,04/30/2019,https://www.fda.gov/media/122464/download,283183
09/07/2018,3014391500,New Vitalis Pharmacy LLC,483,04/30/2019,https://www.fda.gov/media/120739/download,283148
07/13/2018,3014453293,"PolarityTE, Inc",483,04/30/2019,https://www.fda.gov/media/120695/download,283113
08/17/2018,3014461693,HomeChoice Partners dba BioScript Infusion Services,483,04/30/2019,https://www.fda.gov/media/120762/download,283158
09/28/2018,3014481174,Maag Prescription Center LLC,483,04/30/2019,https://www.fda.gov/media/120704/download,283157
09/19/2018,3014483112,IntegraDose Compounding Services LLC,483,04/30/2019,https://www.fda.gov/media/120694/download,283142
08/31/2018,3014498447,"Inventive Infusion Solutions, LP",483,04/30/2019,https://www.fda.gov/media/120735/download,283116
09/27/2018,3014522595,Reed Pharmacy,483,04/30/2019,https://www.fda.gov/media/120636/download,283149
11/08/2018,3014538927,"Hallettsville Pharmacy, LLC",483,04/30/2019,https://www.fda.gov/media/120622/download,283118
11/29/2018,3014539091,"Crawford's Professional Drugs, Inc. dba Diket's Professional Drugs, Inc.",483,04/30/2019,https://www.fda.gov/media/122501/download,283139
07/03/2018,3014548060,McKesson Corporation,483,04/30/2019,https://www.fda.gov/media/120780/download,283109
11/29/2018,3014549940,"Good Health, Inc. DBA Premier Pharmacy Services",483,04/30/2019,https://www.fda.gov/media/120606/download,283176
01/28/2019,3014597434,Pet Pharmacy NW LLC,483,04/30/2019,https://www.fda.gov/media/122468/download,283128
11/16/2018,3014597508,"Prescription Alternatives, Inc.",483,04/30/2019,https://www.fda.gov/media/120620/download,283165
08/17/2018,3014616172,HV Pharmacy Inc. dba Hunt Valley PharmaLab,483,04/30/2019,https://www.fda.gov/media/120717/download,283146
11/29/2018,3014745182,"Hiers Enterprises, LLC dba Northwest Compounding Pharmacy",483,04/30/2019,https://www.fda.gov/media/120607/download,283129
02/21/2019,3014857565,Lifetime Value Pharmacy III Inc.,483,04/30/2019,https://www.fda.gov/media/120924/download,283180
03/20/2019,3015134033,ACRX Specialty Pharmacy Inc,483,04/30/2019,https://www.fda.gov/media/122714/download,283137
09/13/2018,30112866349,Qualgen LLC,483,04/30/2019,https://www.fda.gov/media/120719/download,283131
03/01/2019,3011905047,Eugia SEZ Private Limited,483,04/08/2019,https://www.fda.gov/media/122717/download,283190
02/05/2019,3002957541,Sun Pharmaceutical Medicare Limited,483,03/22/2019,https://www.fda.gov/media/121931/download,283191
02/15/2019,3003981475,Biocon Biologics Limited,483,03/12/2019,https://www.fda.gov/media/120971/download,283192
01/15/2019,3009193040,Dr Reddy's Laboratories Limited,483,02/26/2019,https://www.fda.gov/media/120494/download,283193
12/14/2018,3008461619,Eugia Pharma Specialities Limited,483,02/25/2019,https://www.fda.gov/media/120484/download,283194
02/08/2019,3002949099,Dr. Reddy's Laboratories Ltd.,483,02/19/2019,https://www.fda.gov/media/120317/download,283196
02/08/2019,3004819820,Lupin Limited,483,02/19/2019,https://www.fda.gov/media/120318/download,283195
08/14/2018,1000526871,"Immunomedics, Inc.",483,02/12/2019,https://www.fda.gov/media/120248/download,283197
01/25/2019,3006644152,Indoco Remedies Limited (Plant I),483,02/12/2019,https://www.fda.gov/media/120249/download,283198
01/25/2019,3007549629,Lupin Limited,483,02/08/2019,https://www.fda.gov/media/120140/download,283199
10/26/2018,3004161218,Dishman Carbogen Amcis Limited,483,12/10/2018,https://www.fda.gov/media/119171/download,283200
10/16/2018,3011566408,"LSNE-Leon, SLU",483,12/04/2018,https://www.fda.gov/media/119051/download,283201
10/30/2018,3006549835,Dr. Reddy's Laboratories Ltd.,483,11/14/2018,https://www.fda.gov/media/117873/download,283202
10/18/2018,3009107538,Lupin Limited,483,11/05/2018,https://www.fda.gov/media/117439/download,283203
09/28/2018,3004081307,Cipla Limited,483,10/22/2018,https://www.fda.gov/media/117440/download,283204
11/17/2017,3002808534,"Yuki Gosei Kogyo Co., Ltd.",483,09/10/2018,https://www.fda.gov/media/116188/download,283208
08/31/2018,3002809586,Sun Pharmaceutical Industries Ltd.,483,09/10/2018,https://www.fda.gov/media/116191/download,283206
05/01/2018,3005949964,"Catalent Indiana, LLC",483,09/10/2018,https://www.fda.gov/media/116184/download,283209
07/27/2018,3006456888,Unichem Laboratories Limited,483,09/10/2018,https://www.fda.gov/media/116181/download,283205
08/28/2018,3013712903,Zydus Lifesciences Limited,483,09/10/2018,https://www.fda.gov/media/116195/download,283207
11/16/2016,3002807979,Sun Pharmaceutical Industries Limited,483,08/09/2018,https://www.fda.gov/media/101860/download,283210
05/19/2017,3003885745,Zhejiang Huahai Pharmaceutical,483,08/09/2018,https://www.fda.gov/media/115300/download,283211
11/18/2016,3003999190,"Zhejiang Huahai Pharmaceutical Co., Ltd.",483,08/09/2018,https://www.fda.gov/media/115287/download,283212
07/17/2018,3005241015,Celltrion Inc.,483,08/06/2018,https://www.fda.gov/media/115338/download,283213
03/02/2018,3003510514,Hetero Drugs Ltd. - Unit 1,483,07/17/2018,https://www.fda.gov/media/114493/download,283214
04/03/2018,3008386908,Gland Chemicals Private Limited,483,07/11/2018,https://www.fda.gov/media/114738/download,283215
03/30/2018,3004879807,Galaxy Surfactants Limited,483,06/28/2018,https://www.fda.gov/media/114229/download,283216
09/14/2016,3005587313,Mylan Laboratories Limited,483,06/26/2018,https://www.fda.gov/media/114319/download,283217
03/23/2018,3010166890,Galaxy Surfactants Limited,483,06/26/2018,https://www.fda.gov/media/114218/download,283218
05/24/2018,3008565058,Glenmark Pharmaceuticals Limited,483,06/05/2018,https://www.fda.gov/media/113917/download,283219
02/15/2018,1000623515,Suven Pharmaceuticals Limited,483,05/24/2018,https://www.fda.gov/media/112355/download,283220
05/01/2018,3003981475,Biocon Biologics Limited,483,05/17/2018,https://www.fda.gov/media/113280/download,283222
03/06/2018,3009883410,EUGIA Pharma Specialities Limited,483,05/17/2018,https://www.fda.gov/media/113288/download,283221
12/12/2017,3005531475,Ophtapharm AG,483,05/03/2018,https://www.fda.gov/media/112841/download,283223
04/13/2018,3008581988,Cipla Limited,483,04/20/2018,https://www.fda.gov/media/112371/download,283224
03/27/2018,3006370524,Alkem Laboratories Ltd,483,04/11/2018,https://www.fda.gov/media/112383/download,283225
03/20/2018,3004956904,Alembic Pharmaceuticals Limited,483,04/10/2018,https://www.fda.gov/media/112668/download,283226
01/25/2018,3004081307,Cipla Limited,483,03/27/2018,https://www.fda.gov/media/112456/download,283227
03/09/2018,3003184497,Dr. Reddy's Laboratories Limited (Chemical Tech Ops - III),483,03/21/2018,https://www.fda.gov/media/111481/download,283228
02/15/2018,3011248248,Biocon Sdn Bhd,483,03/12/2018,https://www.fda.gov/media/111842/download,283229
02/23/2018,3002809586,Sun Pharmaceutical Industries Ltd.,483,03/06/2018,https://www.fda.gov/media/111407/download,283230
02/20/2018,3008461619,Eugia Pharma Specialities Limited,483,03/06/2018,https://www.fda.gov/media/111403/download,283231
01/19/2018,3006644152,Indoco Remedies Limited (Plant I),483,02/15/2018,https://www.fda.gov/media/111224/download,283232
01/19/2018,3007197995,Shilpa Pharma Lifesciences Limited,483,01/30/2018,https://www.fda.gov/media/110913/download,283233
11/17/2017,3012333115,Daewoong Pharmaceutical Co. Ltd. (Hyangnam factory),483,01/22/2018,https://www.fda.gov/media/110647/download,283234
11/30/2017,3009876430,Shilpa Medicare Limited,483,12/08/2017,https://www.fda.gov/media/109822/download,283235
11/11/2017,3005757050,Glenmark Pharmaceuticals Limited,483,12/05/2017,https://www.fda.gov/media/109472/download,283236
08/04/2017,3004610460,Baxter Pharmaceuticals India Pvt Ltd,483,10/19/2017,https://www.fda.gov/media/108507/download,283237
09/15/2017,3002807544,Dr. Reddy's Laboratories (EU) Ltd.,483,09/26/2017,https://www.fda.gov/media/107667/download,283238
09/01/2017,3004021263,Aurobindo Pharma Limited,483,09/26/2017,https://www.fda.gov/media/107676/download,283239
09/19/2017,3004149463,Divi's Laboratories Ltd. (Unit II),483,09/26/2017,https://www.fda.gov/media/107880/download,283240
06/02/2017,3003981475,Biocon Biologics Limited,483,08/03/2017,https://www.fda.gov/media/106768/download,283241
05/10/2017,3007277149,Intas Pharmaceuticals,483,07/19/2017,https://www.fda.gov/media/106295/download,283242
08/17/2016,3010671506,Zhejiang Bangli Medical Products Co.,483,07/07/2017,https://www.fda.gov/media/106519/download,283243
06/16/2017,3009107538,Lupin Limited,483,06/29/2017,https://www.fda.gov/media/106065/download,283244
06/16/2017,3009193040,Dr Reddy's Laboratories Limited,483,06/29/2017,https://www.fda.gov/media/106059/download,283245
05/26/2017,3004554612,Strides Pharma Science Limited,483,06/05/2017,https://www.fda.gov/media/105401/download,283246
05/19/2017,3007549629,Lupin Limited,483,06/02/2017,https://www.fda.gov/media/105812/download,283247
06/17/2016,3002806840,"Sekisui Medical Co., Ltd.",483,05/16/2017,https://www.fda.gov/media/105287/download,283248
01/15/2016,3002806754,Cosma SPA,483,05/11/2017,https://www.fda.gov/media/105095/download,283249
08/19/2016,3004058356,Badrivishal Chemicals & Pharmaceuticals,483,05/11/2017,https://www.fda.gov/media/105113/download,283250
07/01/2016,3004086884,Apitoria Pharma Private Limited,483,05/11/2017,https://www.fda.gov/media/105088/download,283251
04/28/2017,3005029956,Torrent Pharmaceuticals Limited,483,05/11/2017,https://www.fda.gov/media/105126/download,283252
04/07/2017,3003981475,Biocon Biologics Limited,483,05/09/2017,https://www.fda.gov/media/105243/download,283253
04/28/2017,3008461619,Eugia Pharma Specialities Limited,483,05/08/2017,https://www.fda.gov/media/104966/download,283254
04/28/2017,3002949099,Dr. Reddy's Laboratories Ltd.,483,05/04/2017,https://www.fda.gov/media/104844/download,283255
04/18/2017,3004021229,Aurobindo Pharma Ltd,483,05/02/2017,https://www.fda.gov/media/104955/download,283256
04/07/2017,3004819820,Lupin Limited,483,04/27/2017,https://www.fda.gov/media/104901/download,283257
04/04/2017,3002949085,Dr. Reddy's Laboratories Limited CTO VI,483,04/25/2017,https://www.fda.gov/media/104952/download,283258
04/13/2017,3004561553,Sun Pharmaceutical Industries Limited,483,04/21/2017,https://www.fda.gov/media/104698/download,283259
03/10/2017,3006370533,Alkem Laboratories Limited,483,03/28/2017,https://www.fda.gov/media/103917/download,283260
03/08/2017,3005430968,Zydus Lifesciences Limited,483,03/21/2017,https://www.fda.gov/media/111481/download,283261
03/01/2017,3005430968,Zydus Lifesciences Limited,483,03/15/2017,https://www.fda.gov/media/103520/download,283262
01/20/2017,3002806462,Bayer AG,483,02/22/2017,https://www.fda.gov/media/111108/download,283263
02/21/2017,3005447965,Dr. Reddy's Laboratories Limited,483,02/21/2017,https://www.fda.gov/media/103739/download,283264
01/24/2017,3004540906,NATCO Pharma Limited,483,02/01/2017,https://www.fda.gov/media/103190/download,283265
